04:02:45.852 [JavaFX App] DEBUG FXGLLoggerFactory    - Service [LoggerFactory] initialized
04:02:47.920 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/Bricks/brick_blue_small.png
04:02:47.920 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/Bricks/brick_blue_small.png
04:02:47.921 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/Bricks/brick_blue_small.png
04:02:47.921 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/Bricks/brick_blue_small.png
04:02:47.922 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/Bricks/brick_blue_small.png
04:02:47.922 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/Bricks/brick_blue_small.png
04:02:47.922 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/Bricks/brick_blue_small.png
04:02:47.923 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/Bricks/brick_blue_small.png
04:02:47.923 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/Bricks/brick_blue_small.png
04:02:47.923 [FXGL Init ] DEBUG InitAppTask          - Initializing Physics
04:02:47.924 [FXGL Init ] DEBUG InitAppTask          - Initializing UI
04:02:47.925 [FXGL Init ] DEBUG GameScene            - Adding UI node: Text[text="0", x=0.0, y=0.0, alignment=LEFT, origin=BASELINE, boundsType=LOGICAL, font=Font[name=System Regular, family=System, style=Regular, size=20.0], fontSmoothingType=GRAY, fill=0x000000ff]
04:02:47.925 [FXGL Init ] DEBUG InitAppTask          - Initialization Complete
04:02:47.925 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=INIT_APP_COMPLETE]
04:02:47.926 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=RESUME]
04:02:47.926 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:02:47.926 [JavaFX App] DEBUG FXGLMasterTimer      - Starting master timer
04:02:47.926 [JavaFX App] DEBUG GameApplication      - State: LOADING -> PLAYING
04:02:47.935 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.977 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.977 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.979 [JavaFX App] DEBUG GameScene            - Creating render group for layer: TOP(2147483647)
04:02:47.985 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.985 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.985 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.985 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.986 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.986 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.986 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.986 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.986 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.986 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.986 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.986 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.987 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.987 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.987 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.987 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.987 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.987 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.987 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.987 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.987 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.987 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.987 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.987 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.987 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.987 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.987 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.987 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.987 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.987 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.987 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.987 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.988 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.988 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.988 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.988 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.988 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.988 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.988 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.988 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.988 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.988 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.988 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.988 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.988 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.988 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.988 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.988 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.988 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.988 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.988 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.988 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
04:02:47.988 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:47.988 [JavaFX App] TRACE Entity               - Initializing entity
04:02:47.989 [JavaFX App] DEBUG GameScene            - Entity added to scene
04:02:47.989 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
04:02:49.536 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_OPENED]
04:02:49.537 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=PAUSE]
04:02:49.538 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:02:49.538 [JavaFX App] DEBUG FXGLMasterTimer      - Stopping master timer
04:02:49.538 [JavaFX App] DEBUG GameApplication      - State: PLAYING -> PAUSED
04:02:49.538 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:02:50.528 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_CLOSED]
04:02:50.529 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=RESUME]
04:02:50.529 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:02:50.529 [JavaFX App] DEBUG FXGLMasterTimer      - Starting master timer
04:02:50.529 [JavaFX App] DEBUG GameApplication      - State: PAUSED -> PLAYING
04:02:50.529 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=CLOSE_REQUEST]
04:02:50.530 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=EXIT]
04:02:50.530 [JavaFX App] DEBUG FXGLEventBus         - Firing event: SaveEvent
04:02:50.531 [JavaFX App] DEBUG FXGLInput            - Saving data to profile
04:02:50.531 [JavaFX App] DEBUG Bundle               - Logging bundle: input
04:02:50.531 [JavaFX App] DEBUG Bundle               - input.Screenshot=P
04:02:50.531 [JavaFX App] DEBUG Bundle               - input.right=D
04:02:50.531 [JavaFX App] DEBUG Bundle               - input.Developer Options=0
04:02:50.531 [JavaFX App] DEBUG Bundle               - input.left=A
04:02:50.531 [JavaFX App] DEBUG FXGLDisplay          - Saving data to profile
04:02:50.531 [JavaFX App] DEBUG Bundle               - Logging bundle: scene
04:02:50.531 [JavaFX App] DEBUG Bundle               - scene.sizeW=1280.0
04:02:50.531 [JavaFX App] DEBUG Bundle               - scene.sizeH=720.0
04:02:50.531 [JavaFX App] DEBUG FXGLAudioPlayer      - Saving data to profile
04:02:50.531 [JavaFX App] DEBUG Bundle               - Logging bundle: audio
04:02:50.532 [JavaFX App] DEBUG Bundle               - audio.musicVolume=0.5
04:02:50.532 [JavaFX App] DEBUG Bundle               - audio.soundVolume=0.5
04:02:50.532 [JavaFX App] DEBUG AchievementManager   - Saving data to profile
04:02:50.532 [JavaFX App] DEBUG Bundle               - Logging bundle: achievement
04:02:50.532 [JavaFX App] DEBUG FXGLMasterTimer      - Saving data to profile
04:02:50.532 [JavaFX App] DEBUG Bundle               - Logging bundle: timer
04:02:50.532 [JavaFX App] DEBUG Bundle               - timer.playtime=371472720976
04:02:50.533 [JavaFX App] DEBUG SaveLoadManager      - Saving profile: 1
04:02:50.536 [JavaFX App] DEBUG IOTask               - Executing task: writeDataTask(./profiles/1/user.profile)
04:02:50.536 [JavaFX App] DEBUG IOTask               - Executing task: writeDataTask(./profiles/1/user.profile)
04:02:50.540 [JavaFX App] DEBUG FS                   - Writing to: .\profiles\1\user.profile
04:02:50.548 [JavaFX App] DEBUG IOTask               - Executing task: checkSavesDir(./profiles/1/saves/)
04:02:50.549 [JavaFX App] DEBUG IOTask               - Task succeeded: writeDataTask(./profiles/1/user.profile)
