10:51:38.813 [JavaFX App] DEBUG FXGLLoggerFactory    - Service [LoggerFactory] initialized
10:51:41.654 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
10:51:41.654 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
10:51:41.655 [JavaFX App] TRACE Entity               - Initializing entity
10:51:41.655 [JavaFX App] DEBUG GameScene            - Entity added to scene
10:51:41.655 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
10:51:41.655 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
10:51:41.655 [JavaFX App] TRACE Entity               - Initializing entity
10:51:41.655 [JavaFX App] DEBUG GameScene            - Entity added to scene
10:51:41.655 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
10:51:44.311 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:51:44.311 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:51:44.312 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:51:44.312 [JavaFX App] TRACE Entity               - Cleaning entity
10:51:44.312 [JavaFX App] TRACE Entity               - Removing all controls
10:51:44.312 [JavaFX App] TRACE Entity               - Removing all components
10:51:47.639 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:51:47.639 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:51:47.639 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:51:47.639 [JavaFX App] TRACE Entity               - Cleaning entity
10:51:47.639 [JavaFX App] TRACE Entity               - Removing all controls
10:51:47.639 [JavaFX App] TRACE Entity               - Removing all components
10:51:50.183 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:51:50.183 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:51:50.183 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:51:50.183 [JavaFX App] TRACE Entity               - Cleaning entity
10:51:50.183 [JavaFX App] TRACE Entity               - Removing all controls
10:51:50.183 [JavaFX App] TRACE Entity               - Removing all components
10:51:50.439 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:51:50.439 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:51:50.439 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:51:50.439 [JavaFX App] TRACE Entity               - Cleaning entity
10:51:50.439 [JavaFX App] TRACE Entity               - Removing all controls
10:51:50.439 [JavaFX App] TRACE Entity               - Removing all components
10:51:53.367 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:51:53.367 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:51:53.367 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:51:53.367 [JavaFX App] TRACE Entity               - Cleaning entity
10:51:53.367 [JavaFX App] TRACE Entity               - Removing all controls
10:51:53.367 [JavaFX App] TRACE Entity               - Removing all components
10:51:53.399 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:51:53.399 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:51:53.399 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:51:53.399 [JavaFX App] TRACE Entity               - Cleaning entity
10:51:53.399 [JavaFX App] TRACE Entity               - Removing all controls
10:51:53.399 [JavaFX App] TRACE Entity               - Removing all components
10:51:53.768 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:51:53.768 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:51:53.768 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:51:53.768 [JavaFX App] TRACE Entity               - Cleaning entity
10:51:53.768 [JavaFX App] TRACE Entity               - Removing all controls
10:51:53.768 [JavaFX App] TRACE Entity               - Removing all components
10:52:02.327 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:52:02.327 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:52:02.327 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:52:02.327 [JavaFX App] TRACE Entity               - Cleaning entity
10:52:02.327 [JavaFX App] TRACE Entity               - Removing all controls
10:52:02.327 [JavaFX App] TRACE Entity               - Removing all components
10:52:05.863 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:52:05.863 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:52:05.863 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:52:05.863 [JavaFX App] TRACE Entity               - Cleaning entity
10:52:05.863 [JavaFX App] TRACE Entity               - Removing all controls
10:52:05.863 [JavaFX App] TRACE Entity               - Removing all components
10:52:06.119 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:52:06.119 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:52:06.119 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:52:06.119 [JavaFX App] TRACE Entity               - Cleaning entity
10:52:06.119 [JavaFX App] TRACE Entity               - Removing all controls
10:52:06.119 [JavaFX App] TRACE Entity               - Removing all components
10:52:18.135 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:52:18.135 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:52:18.135 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:52:18.135 [JavaFX App] TRACE Entity               - Cleaning entity
10:52:18.135 [JavaFX App] TRACE Entity               - Removing all controls
10:52:18.135 [JavaFX App] TRACE Entity               - Removing all components
10:52:18.135 [JavaFX App] DEBUG GameScene            - Entity removed from scene
10:52:18.135 [JavaFX App] DEBUG GameScene            - Removed MainViewComponent
10:52:18.135 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_REMOVED]
10:52:18.135 [JavaFX App] TRACE Entity               - Cleaning entity
10:52:18.135 [JavaFX App] TRACE Entity               - Removing all controls
10:52:18.135 [JavaFX App] TRACE Entity               - Removing all components
10:52:42.642 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_OPENED]
10:52:42.643 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=PAUSE]
10:52:42.643 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
10:52:42.643 [JavaFX App] DEBUG FXGLMasterTimer      - Stopping master timer
10:52:42.643 [JavaFX App] DEBUG GameApplication      - State: PLAYING -> PAUSED
10:52:42.643 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
10:52:44.027 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_CLOSED]
10:52:44.027 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=RESUME]
10:52:44.028 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
10:52:44.028 [JavaFX App] DEBUG FXGLMasterTimer      - Starting master timer
10:52:44.028 [JavaFX App] DEBUG GameApplication      - State: PAUSED -> PLAYING
10:52:44.028 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=CLOSE_REQUEST]
10:52:44.028 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=EXIT]
10:52:44.028 [JavaFX App] DEBUG FXGLEventBus         - Firing event: SaveEvent
10:52:44.028 [JavaFX App] DEBUG FXGLInput            - Saving data to profile
10:52:44.028 [JavaFX App] DEBUG Bundle               - Logging bundle: input
10:52:44.028 [JavaFX App] DEBUG Bundle               - input.Screenshot=P
10:52:44.028 [JavaFX App] DEBUG Bundle               - input.right=D
10:52:44.028 [JavaFX App] DEBUG Bundle               - input.Developer Options=0
10:52:44.028 [JavaFX App] DEBUG Bundle               - input.left=A
10:52:44.028 [JavaFX App] DEBUG FXGLDisplay          - Saving data to profile
10:52:44.028 [JavaFX App] DEBUG Bundle               - Logging bundle: scene
10:52:44.028 [JavaFX App] DEBUG Bundle               - scene.sizeW=1280.0
10:52:44.028 [JavaFX App] DEBUG Bundle               - scene.sizeH=720.0
10:52:44.028 [JavaFX App] DEBUG FXGLAudioPlayer      - Saving data to profile
10:52:44.028 [JavaFX App] DEBUG Bundle               - Logging bundle: audio
10:52:44.028 [JavaFX App] DEBUG Bundle               - audio.musicVolume=0.5
10:52:44.028 [JavaFX App] DEBUG Bundle               - audio.soundVolume=0.5
10:52:44.028 [JavaFX App] DEBUG AchievementManager   - Saving data to profile
10:52:44.028 [JavaFX App] DEBUG Bundle               - Logging bundle: achievement
10:52:44.028 [JavaFX App] DEBUG FXGLMasterTimer      - Saving data to profile
10:52:44.028 [JavaFX App] DEBUG Bundle               - Logging bundle: timer
10:52:44.028 [JavaFX App] DEBUG Bundle               - timer.playtime=439011886518
10:52:44.029 [JavaFX App] DEBUG SaveLoadManager      - Saving profile: 1
